ElectionDate	OfficeCode(Text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyName	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nominated(N)/Elected(E)
11/3/2020	13	0	0	52	MARQUETTE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		4709			
11/3/2020	13	0	0	52	MARQUETTE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			7260			
11/3/2020	13	0	0	52	MARQUETTE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		17199			
11/3/2020	13	0	0	52	MARQUETTE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		2270			
11/3/2020	13	0	0	52	MARQUETTE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		2006			
11/3/2020	13	0	0	52	MARQUETTE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			6223			
11/3/2020	13	0	0	52	MARQUETTE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		10191			
11/3/2020	13	0	0	53	MASON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		2039			
11/3/2020	13	0	0	53	MASON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			5226			
11/3/2020	13	0	0	53	MASON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		7064			
11/3/2020	13	0	0	53	MASON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		1240			
11/3/2020	13	0	0	53	MASON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		908			
11/3/2020	13	0	0	53	MASON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			3902			
11/3/2020	13	0	0	53	MASON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		3755			
11/3/2020	13	0	0	54	MECOSTA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		2491			
11/3/2020	13	0	0	54	MECOSTA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			5041			
11/3/2020	13	0	0	54	MECOSTA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		8270			
11/3/2020	13	0	0	54	MECOSTA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		1396			
11/3/2020	13	0	0	54	MECOSTA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		1213			
11/3/2020	13	0	0	54	MECOSTA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			4693			
11/3/2020	13	0	0	54	MECOSTA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		4246			
11/3/2020	13	0	0	55	MENOMINEE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		1776			
11/3/2020	13	0	0	55	MENOMINEE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			2462			
11/3/2020	13	0	0	55	MENOMINEE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		4684			
11/3/2020	13	0	0	55	MENOMINEE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		940			
11/3/2020	13	0	0	55	MENOMINEE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		682			
11/3/2020	13	0	0	55	MENOMINEE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			2181			
11/3/2020	13	0	0	55	MENOMINEE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		2139			
11/3/2020	13	0	0	56	MIDLAND	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		4804			
11/3/2020	13	0	0	56	MIDLAND	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			12184			
11/3/2020	13	0	0	56	MIDLAND	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		19954			
11/3/2020	13	0	0	56	MIDLAND	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		2736			
11/3/2020	13	0	0	56	MIDLAND	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		2205			
11/3/2020	13	0	0	56	MIDLAND	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			11402			
11/3/2020	13	0	0	56	MIDLAND	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		12056			
11/3/2020	13	0	0	57	MISSAUKEE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		1140			
11/3/2020	13	0	0	57	MISSAUKEE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			2704			
11/3/2020	13	0	0	57	MISSAUKEE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		2974			
11/3/2020	13	0	0	57	MISSAUKEE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		604			
11/3/2020	13	0	0	57	MISSAUKEE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		400			
11/3/2020	13	0	0	57	MISSAUKEE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			2536			
11/3/2020	13	0	0	57	MISSAUKEE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		1248			
11/3/2020	13	0	0	58	MONROE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		10529			
11/3/2020	13	0	0	58	MONROE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			17872			
11/3/2020	13	0	0	58	MONROE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		32392			
11/3/2020	13	0	0	58	MONROE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		4862			
11/3/2020	13	0	0	58	MONROE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		4219			
11/3/2020	13	0	0	58	MONROE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			15592			
11/3/2020	13	0	0	58	MONROE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		17382			
11/3/2020	13	0	0	59	MONTCALM	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		4030			
11/3/2020	13	0	0	59	MONTCALM	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			8221			
11/3/2020	13	0	0	59	MONTCALM	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		11441			
11/3/2020	13	0	0	59	MONTCALM	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		2291			
11/3/2020	13	0	0	59	MONTCALM	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		1352			
11/3/2020	13	0	0	59	MONTCALM	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			6768			
11/3/2020	13	0	0	59	MONTCALM	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		6140			
11/3/2020	13	0	0	60	MONTMORENCY	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		741			
11/3/2020	13	0	0	60	MONTMORENCY	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			1373			
11/3/2020	13	0	0	60	MONTMORENCY	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		2150			
11/3/2020	13	0	0	60	MONTMORENCY	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		422			
11/3/2020	13	0	0	60	MONTMORENCY	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		300			
11/3/2020	13	0	0	60	MONTMORENCY	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			1208			
11/3/2020	13	0	0	60	MONTMORENCY	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		844			
11/3/2020	13	0	0	61	MUSKEGON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		10869			
11/3/2020	13	0	0	61	MUSKEGON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			21606			
11/3/2020	13	0	0	61	MUSKEGON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		36728			
11/3/2020	13	0	0	61	MUSKEGON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		5622			
11/3/2020	13	0	0	61	MUSKEGON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		4273			
11/3/2020	13	0	0	61	MUSKEGON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			15965			
11/3/2020	13	0	0	61	MUSKEGON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		23276			
11/3/2020	13	0	0	62	NEWAYGO	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		3126			
11/3/2020	13	0	0	62	NEWAYGO	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			8190			
11/3/2020	13	0	0	62	NEWAYGO	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		9580			
11/3/2020	13	0	0	62	NEWAYGO	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		1623			
11/3/2020	13	0	0	62	NEWAYGO	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		1188			
11/3/2020	13	0	0	62	NEWAYGO	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			6557			
11/3/2020	13	0	0	62	NEWAYGO	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		6235			
11/3/2020	13	0	0	63	OAKLAND	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		74630			
11/3/2020	13	0	0	63	OAKLAND	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			162203			
11/3/2020	13	0	0	63	OAKLAND	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		352792			
11/3/2020	13	0	0	63	OAKLAND	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		41785			
11/3/2020	13	0	0	63	OAKLAND	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		32545			
11/3/2020	13	0	0	63	OAKLAND	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			137601			
11/3/2020	13	0	0	63	OAKLAND	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		235746			
11/3/2020	13	0	0	64	OCEANA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		1405			
11/3/2020	13	0	0	64	OCEANA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			4128			
11/3/2020	13	0	0	64	OCEANA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		5164			
11/3/2020	13	0	0	64	OCEANA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		762			
11/3/2020	13	0	0	64	OCEANA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		632			
11/3/2020	13	0	0	64	OCEANA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			3371			
11/3/2020	13	0	0	64	OCEANA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		3197			
11/3/2020	13	0	0	65	OGEMAW	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		1203			
11/3/2020	13	0	0	65	OGEMAW	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			2935			
11/3/2020	13	0	0	65	OGEMAW	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		4286			
11/3/2020	13	0	0	65	OGEMAW	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		776			
11/3/2020	13	0	0	65	OGEMAW	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		518			
11/3/2020	13	0	0	65	OGEMAW	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			2528			
11/3/2020	13	0	0	65	OGEMAW	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		2319			
11/3/2020	13	0	0	66	ONTONAGON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		368			
11/3/2020	13	0	0	66	ONTONAGON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			785			
11/3/2020	13	0	0	66	ONTONAGON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		1343			
11/3/2020	13	0	0	66	ONTONAGON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		320			
11/3/2020	13	0	0	66	ONTONAGON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		232			
11/3/2020	13	0	0	66	ONTONAGON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			731			
11/3/2020	13	0	0	66	ONTONAGON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		653			
11/3/2020	13	0	0	67	OSCEOLA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		1703			
11/3/2020	13	0	0	67	OSCEOLA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			3229			
11/3/2020	13	0	0	67	OSCEOLA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		4381			
11/3/2020	13	0	0	67	OSCEOLA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		1071			
11/3/2020	13	0	0	67	OSCEOLA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		670			
11/3/2020	13	0	0	67	OSCEOLA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			3100			
11/3/2020	13	0	0	67	OSCEOLA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		2073			
11/3/2020	13	0	0	68	OSCODA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		493			
11/3/2020	13	0	0	68	OSCODA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			1180			
11/3/2020	13	0	0	68	OSCODA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		1593			
11/3/2020	13	0	0	68	OSCODA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		328			
11/3/2020	13	0	0	68	OSCODA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		235			
11/3/2020	13	0	0	68	OSCODA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			1066			
11/3/2020	13	0	0	68	OSCODA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		810			
11/3/2020	13	0	0	69	OTSEGO	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		1634			
11/3/2020	13	0	0	69	OTSEGO	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			3767			
11/3/2020	13	0	0	69	OTSEGO	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		5395			
11/3/2020	13	0	0	69	OTSEGO	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		937			
11/3/2020	13	0	0	69	OTSEGO	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		861			
11/3/2020	13	0	0	69	OTSEGO	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			3588			
11/3/2020	13	0	0	69	OTSEGO	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		2866			
11/3/2020	13	0	0	70	OTTAWA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		16165			
11/3/2020	13	0	0	70	OTTAWA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			53593			
11/3/2020	13	0	0	70	OTTAWA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		62119			
11/3/2020	13	0	0	70	OTTAWA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		8793			
11/3/2020	13	0	0	70	OTTAWA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		7008			
11/3/2020	13	0	0	70	OTTAWA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			46890			
11/3/2020	13	0	0	70	OTTAWA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		37094			
11/3/2020	13	0	0	71	PRESQUE ISLE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		961			
11/3/2020	13	0	0	71	PRESQUE ISLE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			2148			
11/3/2020	13	0	0	71	PRESQUE ISLE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		3241			
11/3/2020	13	0	0	71	PRESQUE ISLE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		645			
11/3/2020	13	0	0	71	PRESQUE ISLE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		409			
11/3/2020	13	0	0	71	PRESQUE ISLE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			1743			
11/3/2020	13	0	0	71	PRESQUE ISLE	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		1487			
11/3/2020	13	0	0	72	ROSCOMMON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		1718			
11/3/2020	13	0	0	72	ROSCOMMON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			3509			
11/3/2020	13	0	0	72	ROSCOMMON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		5422			
11/3/2020	13	0	0	72	ROSCOMMON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		1086			
11/3/2020	13	0	0	72	ROSCOMMON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		937			
11/3/2020	13	0	0	72	ROSCOMMON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			2975			
11/3/2020	13	0	0	72	ROSCOMMON	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		2983			
11/3/2020	13	0	0	73	SAGINAW	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		11039			
11/3/2020	13	0	0	73	SAGINAW	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			24079			
11/3/2020	13	0	0	73	SAGINAW	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		44046			
11/3/2020	13	0	0	73	SAGINAW	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		6610			
11/3/2020	13	0	0	73	SAGINAW	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		5496			
11/3/2020	13	0	0	73	SAGINAW	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			17113			
11/3/2020	13	0	0	73	SAGINAW	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		25884			
11/3/2020	13	0	0	74	ST. CLAIR	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		8985			
11/3/2020	13	0	0	74	ST. CLAIR	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			27675			
11/3/2020	13	0	0	74	ST. CLAIR	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		34771			
11/3/2020	13	0	0	74	ST. CLAIR	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		4900			
11/3/2020	13	0	0	74	ST. CLAIR	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		3837			
11/3/2020	13	0	0	74	ST. CLAIR	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			17126			
11/3/2020	13	0	0	74	ST. CLAIR	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		18155			
11/3/2020	13	0	0	75	ST. JOSEPH	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		3625			
11/3/2020	13	0	0	75	ST. JOSEPH	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			7192			
11/3/2020	13	0	0	75	ST. JOSEPH	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		10445			
11/3/2020	13	0	0	75	ST. JOSEPH	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		1876			
11/3/2020	13	0	0	75	ST. JOSEPH	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		1598			
11/3/2020	13	0	0	75	ST. JOSEPH	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			6364			
11/3/2020	13	0	0	75	ST. JOSEPH	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		5559			
11/3/2020	13	0	0	76	SANILAC	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		2122			
11/3/2020	13	0	0	76	SANILAC	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			6752			
